video_id,channel_id,rank,component,watch_video_id,bot_name,phase,homepage_level,videopage_level,topic,strategy,note,on_list,manual_label_1-4,exp_stage,on_topic
mXfG-U6FNco,UCXIJgqnII2ZOINSWNOGFThA,3,homepage,,alt-right_dislike_0,scrub,79,81,alt-right,dislike,0,False,False,3,False
pgyt7ok7Ojg,UCJ5v_MCY6GNUBTO8-D3XoAg,4,homepage,,alt-right_dislike_0,scrub,79,81,alt-right,dislike,0,False,False,3,False
jNYp2qHskiQ,UCvWMErImdeJKAuai7uGnX4A,5,homepage,,alt-right_dislike_0,scrub,79,81,alt-right,dislike,0,False,False,3,False
ySLMHFOZA7o,UC5cFA3uEyS7-PuCmBc5vaFw,6,homepage,,alt-right_dislike_0,scrub,79,81,alt-right,dislike,0,False,False,3,False
SzuZnh91U8E,UCmyjVwYZbp5YPYTUyeopO2g,7,homepage,,alt-right_dislike_0,scrub,79,81,alt-right,dislike,0,False,False,3,False
vA2xgHkaLmM,UCIOW_qxnFZS-xOhdUeCl7-g,8,homepage,,alt-right_dislike_0,scrub,79,81,alt-right,dislike,0,False,False,3,False
XPtVZ69lomk,UC-GAhNmY6bkuuRPUSaRI_oQ,9,homepage,,alt-right_dislike_0,scrub,79,81,alt-right,dislike,0,False,False,3,False
S82yMUCG7uk,UCJ5v_MCY6GNUBTO8-D3XoAg,0,homepage,,alt-right_dislike_1,stain,1,2,alt-right,dislike,1,False,False,1,False
jfKfPfyJRdk,UCSJ4gkVC6NrvII8umztf0Ow,1,homepage,,alt-right_dislike_1,stain,1,2,alt-right,dislike,1,False,False,1,False
bNqz4zLAw3c,UCYTzgvkPTCIn3PybVnbGD7w,2,homepage,,alt-right_dislike_1,stain,1,2,alt-right,dislike,1,False,False,1,False
2lbiWkNoluE,UCKPCCeeXDm-WRo3-CSvkBkg,3,homepage,,alt-right_dislike_1,stain,1,2,alt-right,dislike,1,False,False,1,False
ZSxVCb3fZM4,UClKKyAj0n1wCL9LWgwsBqZw,4,homepage,,alt-right_dislike_1,stain,1,2,alt-right,dislike,1,False,False,1,False
1A78yTvIY1k,UCbIeFrHSRcVgXXvJilHtnNw,5,homepage,,alt-right_dislike_1,stain,1,2,alt-right,dislike,1,False,False,1,False
Cv0N8g68t2w,UC3kMrgEHl6Stw8TE2PSQtrw,6,homepage,,alt-right_dislike_1,stain,1,2,alt-right,dislike,1,False,False,1,False
63-Es1sbAwI,UCE6aQ_tLn1VlvVVw66w3rSQ,7,homepage,,alt-right_dislike_1,stain,1,2,alt-right,dislike,1,False,False,1,False
HxCcKzRAGWk,UCGr-rTYtP1m-r_-ncspdVQQ,8,homepage,,alt-right_dislike_1,stain,1,2,alt-right,dislike,1,False,False,1,False
ab0XETmCUzM,UCnxQ8o9RpqxGF2oLHcCn9VQ,9,homepage,,alt-right_dislike_1,stain,1,2,alt-right,dislike,1,False,False,1,False
wVJmMmq4FSc,UCokub2IJPFY4xFdgz6_37Ow,0,homepage,,alt-right_dislike_1,stain,39,40,alt-right,dislike,1,False,False,2,False
uao6EEtN8CY,UCZtDKD0pFpPclXA7ZAti90w,1,homepage,,alt-right_dislike_1,stain,39,40,alt-right,dislike,1,True,,2,True
tiR3TP0_-WA,UCO01ytfzgXYy4glnPJm4PPQ,2,homepage,,alt-right_dislike_1,stain,39,40,alt-right,dislike,1,False,False,2,False
tJi4oPKuHWA,UChMeRHAMeiYk8gsABu3eS9g,3,homepage,,alt-right_dislike_1,stain,39,40,alt-right,dislike,1,False,False,2,False
DWWK05t98os,UCq6VFHwMzcMXbuKyG7SQYIg,4,homepage,,alt-right_dislike_1,stain,39,40,alt-right,dislike,1,False,False,2,False
3U4amyIOdBo,UCswH8ovgUp5Bdg-0_JTYFNw,5,homepage,,alt-right_dislike_1,stain,39,40,alt-right,dislike,1,False,False,2,False
BijOF8I2t_4,UCFQMnBA3CS502aghlcr0_aw,6,homepage,,alt-right_dislike_1,stain,39,40,alt-right,dislike,1,False,False,2,False
shjxW9XoXUE,UCGpziSEizqck32YtQEOcqPg,7,homepage,,alt-right_dislike_1,stain,39,40,alt-right,dislike,1,False,False,2,False
42BxbOFc8hk,UCz8K1occVvDTYDfFo7N5EZw,8,homepage,,alt-right_dislike_1,stain,39,40,alt-right,dislike,1,False,False,2,False
63-Es1sbAwI,UCE6aQ_tLn1VlvVVw66w3rSQ,9,homepage,,alt-right_dislike_1,stain,39,40,alt-right,dislike,1,False,False,2,False
p0SbjaEtyLA,UCAsSOrBWNm1y0vOZ_JWBzTA,0,homepage,,alt-right_dislike_1,scrub,79,81,alt-right,dislike,1,False,False,3,False
wtGwlQWqQWs,UCzQUP1qoWDoEbmsQxvdjxgQ,1,homepage,,alt-right_dislike_1,scrub,79,81,alt-right,dislike,1,False,False,3,False
PXbjfPq_LAQ,UCMvJWHpw16t0SBbeqQ7SztA,2,homepage,,alt-right_dislike_1,scrub,79,81,alt-right,dislike,1,False,False,3,False
65nu8_HnYY8,UChMeRHAMeiYk8gsABu3eS9g,3,homepage,,alt-right_dislike_1,scrub,79,81,alt-right,dislike,1,False,False,3,False
pE6snhuLRR8,UCswH8ovgUp5Bdg-0_JTYFNw,4,homepage,,alt-right_dislike_1,scrub,79,81,alt-right,dislike,1,False,False,3,False
9Xd8xq06FCw,UCCND6a0H56zHL4YuY226ZOQ,5,homepage,,alt-right_dislike_1,scrub,79,81,alt-right,dislike,1,False,False,3,False
yxR24JMAE0c&list=RDCMUCqDUhDiWJdk3inMxtEPOUWw&start_radio=1,,6,homepage,,alt-right_dislike_1,scrub,79,81,alt-right,dislike,1,False,,3,False
mXfG-U6FNco,UCXIJgqnII2ZOINSWNOGFThA,7,homepage,,alt-right_dislike_1,scrub,79,81,alt-right,dislike,1,False,False,3,False
padyWFJUgpk,UC7oFkIqa8jsb-c4k1joBAig,8,homepage,,alt-right_dislike_1,scrub,79,81,alt-right,dislike,1,False,False,3,False
ARBp0NKiPKU,UCPgcmbfStmXDCWh8KmpyUDA,9,homepage,,alt-right_dislike_1,scrub,79,81,alt-right,dislike,1,False,False,3,False
a2Z8-Q6U_o0,UCsI7M50iRdY6f_9SZVletjw,0,homepage,,alt-right_dislike_2,stain,1,2,alt-right,dislike,2,False,False,1,False
bEh0Q94Gjss,UCvJJ_dzjViJCoLf5uKUTwoA,1,homepage,,alt-right_dislike_2,stain,1,2,alt-right,dislike,2,False,False,1,False
e0MJTfdADcA,UClw8Huc_XZcz46GJh5Z0wuA,2,homepage,,alt-right_dislike_2,stain,1,2,alt-right,dislike,2,False,False,1,False
RCgp3Mwfa1Y,UCur6nu-T7FilkEztCm_S8yA,3,homepage,,alt-right_dislike_2,stain,1,2,alt-right,dislike,2,True,,1,True
2isYuQZMbdU,UCX6OQ3DkcsbYNE6H8uQQuVA,4,homepage,,alt-right_dislike_2,stain,1,2,alt-right,dislike,2,False,False,1,False
wLyXqcRxONw,UCnuxHB0IgjTsnHVrhLcTiaQ,5,homepage,,alt-right_dislike_2,stain,1,2,alt-right,dislike,2,False,False,1,False
SzuZnh91U8E,UCmyjVwYZbp5YPYTUyeopO2g,6,homepage,,alt-right_dislike_2,stain,1,2,alt-right,dislike,2,False,False,1,False
rH41HRrZNyg,UC13mSI38YWz5zfvxXDPpePA,7,homepage,,alt-right_dislike_2,stain,1,2,alt-right,dislike,2,False,False,1,False
FAr-n_C9QPw,UCDhHtbbtC3bL6tlbRO0LFPA,8,homepage,,alt-right_dislike_2,stain,1,2,alt-right,dislike,2,False,False,1,False
0sDdZrBvWjU,UCupQghOyPai8Hxg4RqMERvA,9,homepage,,alt-right_dislike_2,stain,1,2,alt-right,dislike,2,False,False,1,False
r9767lrOJKs,UC3QAlv3wdYEhyveXPQPi-BA,0,homepage,,alt-right_dislike_2,stain,39,40,alt-right,dislike,2,False,False,2,False
d0LeL9BUPtA,UCd1yjHMjahhWKUnl2qRyo0A,1,homepage,,alt-right_dislike_2,stain,39,40,alt-right,dislike,2,False,False,2,False
gibh_sI7Pp4,UCN0-RRaxMgh86eOwndAklxw,2,homepage,,alt-right_dislike_2,stain,39,40,alt-right,dislike,2,True,,2,True
J58gQXjXIEc,UCHC60upCUfq7EAfw6oDQRDA,3,homepage,,alt-right_dislike_2,stain,39,40,alt-right,dislike,2,True,,2,True
HfwPL-bd_mk,UC4USoIAL9qcsx5nCZV_QRnA,4,homepage,,alt-right_dislike_2,stain,39,40,alt-right,dislike,2,False,False,2,False
khNdWcmEbvQ,UCSU5xDZA5_41fMOQTkBbF1Q,5,homepage,,alt-right_dislike_2,stain,39,40,alt-right,dislike,2,False,False,2,False
EtPGv_X0G2w,UCNPl2SnE4FqafSjA7zmkN5w,6,homepage,,alt-right_dislike_2,stain,39,40,alt-right,dislike,2,False,False,2,False
RLFX9Q8Icyg,UC0IqOHcZ4sJKD_J6gjKsUKQ,7,homepage,,alt-right_dislike_2,stain,39,40,alt-right,dislike,2,False,False,2,False
iQja0tt8F-I,UCN0-RRaxMgh86eOwndAklxw,8,homepage,,alt-right_dislike_2,stain,39,40,alt-right,dislike,2,True,,2,True
mBf6kJIbXLg,UC0uVZd8N7FfIZnPu0y7o95A,9,homepage,,alt-right_dislike_2,stain,39,40,alt-right,dislike,2,False,False,2,False
jVY2KwagyGE,UCYMFcOdGQsDh619TZsUdVOg,0,homepage,,alt-right_dislike_2,scrub,79,81,alt-right,dislike,2,False,False,3,False
3wg7CYDPKbo,UCXIJgqnII2ZOINSWNOGFThA,1,homepage,,alt-right_dislike_2,scrub,79,81,alt-right,dislike,2,False,False,3,False
jX4mnn54M_Q,UCtBvgENFSqmWIJ_OmCcZtRA,2,homepage,,alt-right_dislike_2,scrub,79,81,alt-right,dislike,2,False,False,3,False
_H7J_5vtqrY&t=306s,,3,homepage,,alt-right_dislike_2,scrub,79,81,alt-right,dislike,2,False,,3,False
s_b4xpWZb3c,UCUbl5sgU5GcpGaP1nzvyG-w,4,homepage,,alt-right_dislike_2,scrub,79,81,alt-right,dislike,2,False,False,3,False
165o8OoTSPE,UCgyLr40aVhjktaDSvAVGpAg,5,homepage,,alt-right_dislike_2,scrub,79,81,alt-right,dislike,2,False,False,3,False
kXKIncnU48g,UCplUSf6-4EWg7MVs-QO-EUQ,6,homepage,,alt-right_dislike_2,scrub,79,81,alt-right,dislike,2,False,False,3,False
xWMj-mFUDGA,UCZO_rA62WyBZCeTTW6BSjvQ,7,homepage,,alt-right_dislike_2,scrub,79,81,alt-right,dislike,2,False,False,3,False
Bfbbfo6I0Jg,UCtaYhqZ26hHYagbTlCmrXKQ,8,homepage,,alt-right_dislike_2,scrub,79,81,alt-right,dislike,2,False,False,3,False
cITMYFTKtxo,UC7qk6UJOHsv-2e8G7kVyZaQ,9,homepage,,alt-right_dislike_2,scrub,79,81,alt-right,dislike,2,False,False,3,False
UuUVAZHV1qU,UCpB959t8iPrxQWj7G6n0ctQ,0,homepage,,alt-right_dislike_3,stain,1,2,alt-right,dislike,3,False,False,1,False
-5KAN9_CzSA,UCsIg9WMfxjZZvwROleiVsQg,1,homepage,,alt-right_dislike_3,stain,1,2,alt-right,dislike,3,False,False,1,False
2isYuQZMbdU,UCX6OQ3DkcsbYNE6H8uQQuVA,2,homepage,,alt-right_dislike_3,stain,1,2,alt-right,dislike,3,False,False,1,False
-F7Ncj2btSg,UCRs1pHnES3QDdh43xbjOmzw,3,homepage,,alt-right_dislike_3,stain,1,2,alt-right,dislike,3,False,False,1,False
uXkbAQr98zU,UCVqytdh_eTzWlh1K8Yst_rg,4,homepage,,alt-right_dislike_3,stain,1,2,alt-right,dislike,3,False,False,1,False
yJxBWfZKMbk,UC3dj5GTfwq6CFXyleL9BNhQ,5,homepage,,alt-right_dislike_3,stain,1,2,alt-right,dislike,3,False,False,1,False
1a8A79Tlyi4,UCJyYPIYM-2iuvc6MKasAEQQ,6,homepage,,alt-right_dislike_3,stain,1,2,alt-right,dislike,3,False,False,1,False
y_veFUofhoQ,UC4mLlRa_dezwvytudo9s1sw,7,homepage,,alt-right_dislike_3,stain,1,2,alt-right,dislike,3,False,False,1,False
y6M8gyXQwbk,UCwVg9btOceLQuNCdoQk9CXg,8,homepage,,alt-right_dislike_3,stain,1,2,alt-right,dislike,3,False,False,1,False
YjaRLEAfxuk,UCq6VFHwMzcMXbuKyG7SQYIg,9,homepage,,alt-right_dislike_3,stain,1,2,alt-right,dislike,3,False,False,1,False
hXdHMHtZ_1M,UCN0-RRaxMgh86eOwndAklxw,0,homepage,,alt-right_dislike_3,stain,39,40,alt-right,dislike,3,True,,2,True
yNUK2crjmlY,UCHC60upCUfq7EAfw6oDQRDA,1,homepage,,alt-right_dislike_3,stain,39,40,alt-right,dislike,3,True,,2,True
T-dOFhIenek,UCwUizOU8pPWXdXNniXypQEQ,2,homepage,,alt-right_dislike_3,stain,39,40,alt-right,dislike,3,False,False,2,False
mxRgy38azko,UCneb0Oaja_ArV6ZJV5kp70w,3,homepage,,alt-right_dislike_3,stain,39,40,alt-right,dislike,3,False,False,2,False
036gX0dYK3o,UCLwNTXWEjVd2qIHLcXxQWxA,4,homepage,,alt-right_dislike_3,stain,39,40,alt-right,dislike,3,False,False,2,False
B8wUP84qsFs,UCxGSQNNa7SSNBXULaO1ubgg,5,homepage,,alt-right_dislike_3,stain,39,40,alt-right,dislike,3,False,False,2,False
acyPjBufLGo,UCkY8CvV8WQFe87CZGmvuYHA,6,homepage,,alt-right_dislike_3,stain,39,40,alt-right,dislike,3,True,,2,True
0L6wQZqBVwg,UCHC60upCUfq7EAfw6oDQRDA,7,homepage,,alt-right_dislike_3,stain,39,40,alt-right,dislike,3,True,,2,True
l5Yhm8jpHCE,UCf_HItERkRB3vnkWt2RSOLg,8,homepage,,alt-right_dislike_3,stain,39,40,alt-right,dislike,3,False,False,2,False
DWWK05t98os,UCq6VFHwMzcMXbuKyG7SQYIg,9,homepage,,alt-right_dislike_3,stain,39,40,alt-right,dislike,3,False,False,2,False
9FA2JrG-nkw,UCX_JHXrU2jBMdQP9LkLTTsg,0,homepage,,alt-right_dislike_3,scrub,79,81,alt-right,dislike,3,False,False,3,False
2isYuQZMbdU,UCX6OQ3DkcsbYNE6H8uQQuVA,1,homepage,,alt-right_dislike_3,scrub,79,81,alt-right,dislike,3,False,False,3,False
jnX0VhhGMrg,UCO0akufu9MOzyz3nvGIXAAw,2,homepage,,alt-right_dislike_3,scrub,79,81,alt-right,dislike,3,False,False,3,False
rkAKGpRhuqo,UCwUizOU8pPWXdXNniXypQEQ,3,homepage,,alt-right_dislike_3,scrub,79,81,alt-right,dislike,3,False,False,3,False
UuZCLAYqSEE,UCL_f53ZEJxp8TtlOkHwMV9Q,4,homepage,,alt-right_dislike_3,scrub,79,81,alt-right,dislike,3,False,False,3,False
FTQst_lBhiY,UCFQigjeYwLSH_cxO2kvehHQ,5,homepage,,alt-right_dislike_3,scrub,79,81,alt-right,dislike,3,False,False,3,False
YL995iGCGEU,UCLwNTXWEjVd2qIHLcXxQWxA,6,homepage,,alt-right_dislike_3,scrub,79,81,alt-right,dislike,3,False,False,3,False
DWWK05t98os,UCq6VFHwMzcMXbuKyG7SQYIg,7,homepage,,alt-right_dislike_3,scrub,79,81,alt-right,dislike,3,False,False,3,False
Hwy8SzVmWGc,UCFn1ROV1cysLXMkS53Aw6PQ,8,homepage,,alt-right_dislike_3,scrub,79,81,alt-right,dislike,3,False,False,3,False
cR7EBBXcQUg,UC6oHLp5r0FcXwzxmWzL1aSg,9,homepage,,alt-right_dislike_3,scrub,79,81,alt-right,dislike,3,False,False,3,False
8cW22x8jQUo,UC84h1wDMJllUwHD5bbgtYug,0,homepage,,alt-right_dislike_4,stain,1,2,alt-right,dislike,4,False,False,1,False
ed7TTF_DkWQ,UCo8bcnLyZH8tBIH9V1mLgqQ,1,homepage,,alt-right_dislike_4,stain,1,2,alt-right,dislike,4,False,False,1,False
2isYuQZMbdU,UCX6OQ3DkcsbYNE6H8uQQuVA,2,homepage,,alt-right_dislike_4,stain,1,2,alt-right,dislike,4,False,False,1,False
jfKfPfyJRdk,UCSJ4gkVC6NrvII8umztf0Ow,3,homepage,,alt-right_dislike_4,stain,1,2,alt-right,dislike,4,False,False,1,False
CoGGhHB1uMs,UCttUqDVfXgajFToBjiqepvQ,4,homepage,,alt-right_dislike_4,stain,1,2,alt-right,dislike,4,False,False,1,False
j0c_I7MWB1U,UCC9EjyMN_hx5NdctLBx5X7w,5,homepage,,alt-right_dislike_4,stain,1,2,alt-right,dislike,4,False,False,1,False
lNe1D_E3R8E,UCPDis9pjXuqyI7RYLJ-TTSA,6,homepage,,alt-right_dislike_4,stain,1,2,alt-right,dislike,4,False,False,1,False
SzuZnh91U8E,UCmyjVwYZbp5YPYTUyeopO2g,7,homepage,,alt-right_dislike_4,stain,1,2,alt-right,dislike,4,False,False,1,False
eB9am3HGQs0,UCIPrTRL2hvIMS1qu2AGEj9w,8,homepage,,alt-right_dislike_4,stain,1,2,alt-right,dislike,4,False,False,1,False
JaFCeAnueWE,UCP0_k4INXrwPS6HhIyYqsTg,9,homepage,,alt-right_dislike_4,stain,1,2,alt-right,dislike,4,False,False,1,False
K6O0P-ajiaA,UC8XElpsf3j_hgceQA7IDJ8Q,0,homepage,,alt-right_dislike_4,stain,39,39,alt-right,dislike,4,False,False,2,False
fXS_gkWAIs0,UChPuCAEXg7iYkVNjQY1NGYg,1,homepage,,alt-right_dislike_4,stain,39,39,alt-right,dislike,4,False,False,2,False
7Bz5g80twBM,UCEKahDl_amqEoBqzh9UDYHw,2,homepage,,alt-right_dislike_4,stain,39,39,alt-right,dislike,4,False,False,2,False
gibh_sI7Pp4,UCN0-RRaxMgh86eOwndAklxw,3,homepage,,alt-right_dislike_4,stain,39,39,alt-right,dislike,4,True,,2,True
ehT35-671IM,UCoOjH8D2XAgjzQlneM2W0EQ,4,homepage,,alt-right_dislike_4,stain,39,39,alt-right,dislike,4,False,False,2,False
_tK77gBJbxw,UCxyZVj7qOJ0ALdLMg3L6zIg,5,homepage,,alt-right_dislike_4,stain,39,39,alt-right,dislike,4,False,False,2,False
gNBHBaG1d7Y,UCOmmoABCKXavySjCwYlbZCA,6,homepage,,alt-right_dislike_4,stain,39,39,alt-right,dislike,4,False,False,2,False
jfKfPfyJRdk,UCSJ4gkVC6NrvII8umztf0Ow,7,homepage,,alt-right_dislike_4,stain,39,39,alt-right,dislike,4,False,False,2,False
DWWK05t98os,UCq6VFHwMzcMXbuKyG7SQYIg,8,homepage,,alt-right_dislike_4,stain,39,39,alt-right,dislike,4,False,False,2,False
TV5ubJq39h0,UCO0akufu9MOzyz3nvGIXAAw,9,homepage,,alt-right_dislike_4,stain,39,39,alt-right,dislike,4,False,False,2,False
bNLiMICs8bc,UCdC0An4ZPNr_YiFiYoVbwaw,0,homepage,,alt-right_dislike_4,scrub,79,79,alt-right,dislike,4,False,False,3,False
VzLB1bQ7z1k,UC8yXAORaEiu-vnEOT8YLlxA,1,homepage,,alt-right_dislike_4,scrub,79,79,alt-right,dislike,4,False,False,3,False
7Bz5g80twBM,UCEKahDl_amqEoBqzh9UDYHw,2,homepage,,alt-right_dislike_4,scrub,79,79,alt-right,dislike,4,False,False,3,False
RcLjaUTErnA,UChd1FPXykD4pust3ljzq6hQ,3,homepage,,alt-right_dislike_4,scrub,79,79,alt-right,dislike,4,False,False,3,False
2isYuQZMbdU,UCX6OQ3DkcsbYNE6H8uQQuVA,4,homepage,,alt-right_dislike_4,scrub,79,79,alt-right,dislike,4,False,False,3,False
ekU23q_k5j4,UCkf-3u90KeCm7MqIaDW2QMA,5,homepage,,alt-right_dislike_4,scrub,79,79,alt-right,dislike,4,False,False,3,False
Hwy8SzVmWGc,UCFn1ROV1cysLXMkS53Aw6PQ,6,homepage,,alt-right_dislike_4,scrub,79,79,alt-right,dislike,4,False,False,3,False
UfwTSaCAeVg,UC4zxyn7iDrjxL-kUmpNFlxQ,7,homepage,,alt-right_dislike_4,scrub,79,79,alt-right,dislike,4,False,False,3,False
nR-Zen2s2Qw,UCOVcAiUMS7RZ6RVUcrwAYXA,8,homepage,,alt-right_dislike_4,scrub,79,79,alt-right,dislike,4,False,False,3,False
8BBS2hhOYe4,UCpB959t8iPrxQWj7G6n0ctQ,9,homepage,,alt-right_dislike_4,scrub,79,79,alt-right,dislike,4,False,False,3,False
Z8HJNypu_1Y,UCCB1oLQY3XM86ACD05Lq4HQ,0,homepage,,alt-right_dislike-recommendation_0,stain,1,2,alt-right,dislike-recommendation,0,False,False,1,False
mXfG-U6FNco,UCXIJgqnII2ZOINSWNOGFThA,1,homepage,,alt-right_dislike-recommendation_0,stain,1,2,alt-right,dislike-recommendation,0,False,False,1,False
VTB7PKJ2uyE,UCSWwb_YyNB8vuC1VDcfPPaQ,2,homepage,,alt-right_dislike-recommendation_0,stain,1,2,alt-right,dislike-recommendation,0,False,False,1,False
Cv0N8g68t2w,UC3kMrgEHl6Stw8TE2PSQtrw,3,homepage,,alt-right_dislike-recommendation_0,stain,1,2,alt-right,dislike-recommendation,0,False,False,1,False
3dNGacak8Dc,UCodkb-qBktJI5NrUsPYpf7g,4,homepage,,alt-right_dislike-recommendation_0,stain,1,2,alt-right,dislike-recommendation,0,False,False,1,False
KhBf2je6Mk8,UCNhQsBPt6BJFwUHyUhrgn1Q,5,homepage,,alt-right_dislike-recommendation_0,stain,1,2,alt-right,dislike-recommendation,0,False,False,1,False
IlgtAzQhfOs,UC51KgmIyNO6uqxb68sjgIXw,6,homepage,,alt-right_dislike-recommendation_0,stain,1,2,alt-right,dislike-recommendation,0,False,False,1,False
lNe1D_E3R8E,UCPDis9pjXuqyI7RYLJ-TTSA,7,homepage,,alt-right_dislike-recommendation_0,stain,1,2,alt-right,dislike-recommendation,0,False,False,1,False
rF1bsNnkFj8,UClw8Huc_XZcz46GJh5Z0wuA,8,homepage,,alt-right_dislike-recommendation_0,stain,1,2,alt-right,dislike-recommendation,0,False,False,1,False
qQZPBFI5cc4,UC7osqPCRB5KF4ppEuhX-w7w,9,homepage,,alt-right_dislike-recommendation_0,stain,1,2,alt-right,dislike-recommendation,0,False,False,1,False
G6j8yIOzeiA,UC-yewGHQbNFpDrGM0diZOLA,0,homepage,,alt-right_dislike-recommendation_0,stain,39,40,alt-right,dislike-recommendation,0,False,True,2,True
3dNGacak8Dc,UCodkb-qBktJI5NrUsPYpf7g,1,homepage,,alt-right_dislike-recommendation_0,stain,39,40,alt-right,dislike-recommendation,0,False,False,2,False
OeMDtx7mBLc,UC6o-wWU-v2ClFMwougmK7dA,2,homepage,,alt-right_dislike-recommendation_0,stain,39,40,alt-right,dislike-recommendation,0,False,False,2,False
LfTso1GEQps,UCO01ytfzgXYy4glnPJm4PPQ,3,homepage,,alt-right_dislike-recommendation_0,stain,39,40,alt-right,dislike-recommendation,0,False,False,2,False
J58gQXjXIEc,UCHC60upCUfq7EAfw6oDQRDA,4,homepage,,alt-right_dislike-recommendation_0,stain,39,40,alt-right,dislike-recommendation,0,True,,2,True
MnIacu4E4L0,UCqrRTzfOja0j8-GWWkYKMeQ,5,homepage,,alt-right_dislike-recommendation_0,stain,39,40,alt-right,dislike-recommendation,0,False,False,2,False
PsKw9qpKhds,UCNYaxPiba3oxmeL_3jKxnYA,6,homepage,,alt-right_dislike-recommendation_0,stain,39,40,alt-right,dislike-recommendation,0,False,False,2,False
mSdukBny4SQ,UCjzc6KWjzKosSGw0VkIHaaw,7,homepage,,alt-right_dislike-recommendation_0,stain,39,40,alt-right,dislike-recommendation,0,False,False,2,False
pgyt7ok7Ojg,UCJ5v_MCY6GNUBTO8-D3XoAg,8,homepage,,alt-right_dislike-recommendation_0,stain,39,40,alt-right,dislike-recommendation,0,False,False,2,False
mBf6kJIbXLg,UC0uVZd8N7FfIZnPu0y7o95A,9,homepage,,alt-right_dislike-recommendation_0,stain,39,40,alt-right,dislike-recommendation,0,False,False,2,False
G6j8yIOzeiA,UC-yewGHQbNFpDrGM0diZOLA,0,homepage,,alt-right_dislike-recommendation_0,scrub,79,42,alt-right,dislike-recommendation,0,False,True,3,True
TV5ubJq39h0,UCO0akufu9MOzyz3nvGIXAAw,1,homepage,,alt-right_dislike-recommendation_0,scrub,79,42,alt-right,dislike-recommendation,0,False,False,3,False
3dNGacak8Dc,UCodkb-qBktJI5NrUsPYpf7g,2,homepage,,alt-right_dislike-recommendation_0,scrub,79,42,alt-right,dislike-recommendation,0,False,False,3,False
LfTso1GEQps,UCO01ytfzgXYy4glnPJm4PPQ,3,homepage,,alt-right_dislike-recommendation_0,scrub,79,42,alt-right,dislike-recommendation,0,False,False,3,False
mM2a4G5f-hU,UCe-IpCdcY7Juh6XsJtfj9iw,4,homepage,,alt-right_dislike-recommendation_0,scrub,79,42,alt-right,dislike-recommendation,0,False,False,3,False
N_79JX1dmWE,UCxUD_5NwVInSttgxu8nqQrg,5,homepage,,alt-right_dislike-recommendation_0,scrub,79,42,alt-right,dislike-recommendation,0,False,False,3,False
GwzN5YwMzv0,UC1yNl2E66ZzKApQdRuTQ4tw,6,homepage,,alt-right_dislike-recommendation_0,scrub,79,42,alt-right,dislike-recommendation,0,False,False,3,False
VnwD8zsGl2Y,UCjMZjGhrFq_4llVS_x2XJ_w,7,homepage,,alt-right_dislike-recommendation_0,scrub,79,42,alt-right,dislike-recommendation,0,False,False,3,False
OeMDtx7mBLc,UC6o-wWU-v2ClFMwougmK7dA,8,homepage,,alt-right_dislike-recommendation_0,scrub,79,42,alt-right,dislike-recommendation,0,False,False,3,False
goAFqNRVsVU,UC0uVZd8N7FfIZnPu0y7o95A,9,homepage,,alt-right_dislike-recommendation_0,scrub,79,42,alt-right,dislike-recommendation,0,False,False,3,False
MAG1LoaYVFI,UCWyUkRLAc9SiqTVsdzCedSQ,0,homepage,,alt-right_dislike-recommendation_1,stain,1,2,alt-right,dislike-recommendation,1,False,False,1,False
Cv0N8g68t2w,UC3kMrgEHl6Stw8TE2PSQtrw,1,homepage,,alt-right_dislike-recommendation_1,stain,1,2,alt-right,dislike-recommendation,1,False,False,1,False
w7B2yJsN39c,UCVepIJedg6BMQeSgjPY4e6A,2,homepage,,alt-right_dislike-recommendation_1,stain,1,2,alt-right,dislike-recommendation,1,False,False,1,False
ottVpZI2PWo,UCft2_ARzEqPmQZSt88XsP2w,3,homepage,,alt-right_dislike-recommendation_1,stain,1,2,alt-right,dislike-recommendation,1,False,False,1,False
M4QUy02cQqY,UCpsN2TfWGmun4peN2IPgcKg,4,homepage,,alt-right_dislike-recommendation_1,stain,1,2,alt-right,dislike-recommendation,1,False,False,1,False
3qrwornTfqI,UCKPCCeeXDm-WRo3-CSvkBkg,5,homepage,,alt-right_dislike-recommendation_1,stain,1,2,alt-right,dislike-recommendation,1,False,False,1,False
TV2RHsEru44,UCeR0n8d3ShTn_yrMhpwyE1Q,6,homepage,,alt-right_dislike-recommendation_1,stain,1,2,alt-right,dislike-recommendation,1,False,False,1,False
E5W_uXB8fGs,UCl37WycfTA2sk1Jf-H6oa2A,7,homepage,,alt-right_dislike-recommendation_1,stain,1,2,alt-right,dislike-recommendation,1,False,False,1,False
j0c_I7MWB1U,UCC9EjyMN_hx5NdctLBx5X7w,8,homepage,,alt-right_dislike-recommendation_1,stain,1,2,alt-right,dislike-recommendation,1,False,False,1,False
ywXofJck3ig,UCPHeAtHSXnymNh8b_Kkj2rw,9,homepage,,alt-right_dislike-recommendation_1,stain,1,2,alt-right,dislike-recommendation,1,False,False,1,False
KUed-JQTkn4,UCZtDKD0pFpPclXA7ZAti90w,0,homepage,,alt-right_dislike-recommendation_1,stain,39,40,alt-right,dislike-recommendation,1,True,,2,True
8VVD9NdrltI,UCPgLNge0xqQHWM5B5EFH9Cg,1,homepage,,alt-right_dislike-recommendation_1,stain,39,40,alt-right,dislike-recommendation,1,False,False,2,False
