CHANNEL_ID,CHANNEL_TITLE,CHANNEL_VIEWS,COUNTRY,RELEVANCE,SUBS,CHANNEL_LIFETIME_DAILY_VIEWS,CHANNEL_LIFETIME_DAILY_VIEWS_RELEVANT,CHANNEL_VIDEO_VIEWS,RELEVANT_IMPRESSIONS_DAILY,RELEVANT_IMPRESSIONS_IN_DAILY,VIDEO_VIEWS_DAILY,RELEVANT_VIDEO_VIEWS_DAILY,AVG_MINUTES,FROM_DATE,TO_DATE,LR,TAGS,IDEOLOGY,MEDIA,LOGO_URL
UCha6h_EiaW7sFXRMRvpvPmA,Gematria Effect Sports,8812153,,1,78400,6987.083465,6987.083465,8873596,6059.58561469,1165.737743678,8931.114143921,8931.114143921,28.219462,2018-07-13T00:00:00.0000000Z,2022-01-03T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQP4boUr5E08P9-gIYOmAdB2T95JVkCXWbb1wD-9cE=s88-c-k-c0x00ffffff-no-rj
UCGTluZeop66lDGa2rOHY8aA,KCTS9,10403235,,0.95,17900,2151.926607,2151.926607,10408869,408.860424366,508.712713136,1831.197270471,1739.637406948,8.579718,2008-10-17T00:00:00.0000000Z,2022-01-14T00:00:00.0000000Z,L,"[
  ""Mainstream News"",
  ""PartisanLeft""
]",Partisan Left,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLTk8QVQjuNgb1Oby2Md-B_OzBieHdartyPRqReLmQ=s88-c-k-c0x00ffffff-no-rj
UCY27sRSBtE0j7hBbPolEXWw,Atheism VS Religion,4847876,,0.95,25800,12682.647520,12682.647520,4857454,208.742624102,9.875074216,286.083126551,271.778970223,15.157895,2014-08-30T00:00:00.0000000Z,2015-09-17T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AKedOLSiIZoh0Y25xyTia7rbmD_g0sZhd1PBnytoeT9k7Q=s88-c-k-c0x00ffffff-no-rj
UC7TvL4GlQyMBLlUsTrN_C4Q,corbettreport,92935560,,1,559000,18681.190250,18681.190250,94265286,141183.255628126,5966.939945523,27649.137717122,27649.137717122,18.498867,2007-06-14T00:00:00.0000000Z,2021-04-07T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AAUvwnhNrV8lhvGo6-PBCFM_XsFNhay1gEY4uGWUh2q1=s88-c-k-c0x00ffffff-no-rj
UCWQ9ZFFhEqUZ0r1IspnBm6Q,TDC,432801244,US,0.8,952000,101558.197511,101558.197511,448887233,973.602273637,33331.258673249,56719.705955335,45375.764764268,4.569620,2009-10-23T00:00:00.0000000Z,2021-11-29T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLT2k4M8j03V10BS8-r2CdDeojq6zlIZ71JQjEODJQ=s88-c-k-c0x00ffffff-no-rj
UCutHc-Bw-O5YifjOByKV8rQ,CancersKryptonite,9382175,,0.85,27800,3478.108970,3478.108970,9383938,12.78166481,1.71983706,45.637717122,38.792059553,4.739336,2014-06-21T00:00:00.0000000Z,2021-11-09T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLT3IlyCdzigJBdvg4q4ktazvO8r43skRQqgY9Qo=s88-c-k-c0x00ffffff-no-rj
UC-wOxG8p_Nk5nFkSxZOxq6w,PfanderFilms,10618456,US,0.9,60300,1876.174444,1876.174444,10454044,19913.394898458,10141.603540654,7661.730769231,6895.557692308,29.648069,2006-10-12T00:00:00.0000000Z,2022-01-13T00:00:00.0000000Z,R,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLRTvdU7ThVA6ExNxN0MEvPKPIxflkFDHOXGQKwgZQ=s88-c-k-c0x00ffffff-no-rj
UCZKXHIteG5KG3cr-Hpj8MPg,CCN Cross Canada News,2098744,CA,1,12900,1443.242219,1443.242219,2133112,513.924664057,35.098775205,591.872208437,591.872208437,40.588652,2017-12-23T00:00:00.0000000Z,2022-01-09T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLT20u0ron7OuJ7HcXHEas11_ITt9Cna768lGDHY=s88-c-k-c0x00ffffff-no-rj
UClMWnUHbxJKJLUgloN1mPUA,Faith Goldy,0,CA,1,93800,1670.735562,1670.735562,549672,1495.85384237,49.197528065,290.322580645,290.322580645,32.833333,2019-06-10T00:00:00.0000000Z,2020-05-04T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight"",
  ""ReligiousConservative"",
  ""WhiteIdentitarian""
]",White Identitarian,YouTube,https://yt3.ggpht.com/ytc/AKedOLTNiaxtOjKBHOz3MSSifHI1swB1uoNQi-Nlj2XXpQ=s88-c-k-c0x00ffffff-no-rj
UCtQNqDZ6jgYSeZ0EFhV8krw,EarthKeeperVideo,4223134,,0.85,24200,1542.156261,1542.156261,4223966,22.128041637,87.62720561,137.318858561,116.721029777,68.311927,2013-02-02T00:00:00.0000000Z,2020-08-03T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQ0bFQhENYLxFc4vA8FNfnJpe2H0aiGquJiFA=s88-c-k-c0x00ffffff-no-rj
UCMYEENkVtflErQeTH2SXppQ,Lance Wallnau,21149685,US,0.95,187000,6687.988162,6687.988162,21468442,37339.962523363,5862.16782401,18247.200992556,17334.840942928,18.995540,2013-04-01T14:55:42.0000000Z,2022-01-14T00:00:00.0000000Z,R,"[
  ""PartisanRight"",
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/ytc/AKedOLS0VUSO0mEEiAx8Op85IB3UCRVtr1WWflnTeyIPEA=s88-c-k-c0x00ffffff-no-rj
UC7pHE0PsVBBGIyAShyyUCqQ,p-brane,1082522,,1,12700,406.582898,406.582898,1088829,241.616369566,2.421740434,312.666253102,312.666253102,7.222222,2014-09-15T00:00:00.0000000Z,2022-01-14T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLS2QqTfySrg16sev576wPB-D7RF9JXI2eI3o0R6ew=s88-c-k-c0x00ffffff-no-rj
UC-Wpn59o8hozHU1_7mDU11g,OTG Ministry,10450,CA,0.95,124000,6028.703088,6028.703088,15228504,169.963642195,10.232705513,274.267990074,260.554590571,14.993289,2014-09-08T00:00:00.0000000Z,2021-08-08T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLRPsaUZ_Coa7wW7jChPN1ATU6Wym48nHT3ITx2mxQ=s88-c-k-c0x00ffffff-no-rj
UCzMQMhq7Id0Y_wSDA_CJdGg,Ted Cruz,21420132,,1,49800,5353.524807,5353.524807,21472988,11050.163695862,6303.325490866,1919.40942928,1919.40942928,6.705227,2011-01-18T00:00:00.0000000Z,2022-01-11T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLRPl50SV3yJbCcMufMiGgPPoRCavnZTt_rKPgVUWw=s88-c-k-c0x00ffffff-no-rj
UCA_-ibO7B74pc7HmNnikDMw,ProjectClarity,22958538,US,0.95,68100,8718.732729,8718.732729,23095923,964.129257169,546.246286718,256.021091811,243.220037221,17.566265,2014-02-14T00:00:00.0000000Z,2021-05-17T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQd8vEgXDfN4OoVTCT4Y0GAzZ5lrKDTLJtphXiiGQ=s88-c-k-c0x00ffffff-no-rj
UCECW68t-ngi7TU4L0GBBxXg,Nate & Christy,5301817,AU,0.85,76400,2789.037368,2789.037368,5299171,3783.462067957,3719.504614958,3917.406947891,3329.795905707,24.728448,2016-10-09T00:00:00.0000000Z,2021-12-22T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQRWmF9EJ7GNJoW35B_D2cH-8ucpRLKrDiCMNir4A=s88-c-k-c0x00ffffff-no-rj
UCPPVzfUYflGiVSJ7AAGIsHg,Mike Martins,5994411,CA,0.85,14500,1796.812428,1796.812428,6216971,2305.59195914,540.585449643,2204.336228288,1873.685794045,22.103791,2012-07-26T00:00:00.0000000Z,2022-01-15T00:00:00.0000000Z,R,[],Unclassified,YouTube,https://yt3.ggpht.com/yHSgPvYvxFTz6DaM4Bls0eY-xJTL_fVFy_zxUQGynI6qGRAOfZjPzGVFqpytir_mttg8oNE0Bg=s88-c-k-c0x00ffffff-no-rj
UCgwaNlQAgrQcvSwYu-voJkA,Richard Vick,6779712,GB,0.9,16800,2457.253455,2457.253455,6757447,306.642402223,279.854957412,1063.5,957.15,20.082692,2014-07-03T00:00:00.0000000Z,2022-01-12T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLSEssLAmDsJvGRhSLps2Ghu-CSbv0lwqakkiC3WBw=s88-c-k-c0x00ffffff-no-rj
UCACwp9bKfMHiK600mqbXDRQ,Swoope Films Entertainment,5976815,US,1,73500,1589.530693,1589.530693,6059291,86.424788474,13.757452894,2364.416873449,2364.416873449,5.340206,2011-04-02T00:00:00.0000000Z,2021-09-08T00:00:00.0000000Z,C,"[
  ""Black"",
  ""SocialJustice""
]",Black,YouTube,https://yt3.ggpht.com/ytc/AKedOLTnfXkVqQM3yNDULqeK5kFIAhr1cE-kh2ULCNPeuw=s88-c-k-c0x00ffffff-no-rj
UCWN3ALHoYhXZZNltb__uIDg,THE TRUTH,53729614,US,1,353000,24783.604746,24783.604746,73111634,246066.573987667,446301.264206825,90673.799007444,90673.799007444,8.757275,2013-03-16T00:00:00.0000000Z,2021-04-13T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AAUvwnjMWO3kxdr_hwse3crSrT9dtp_JiQ_AYXs4yhc8rw=s88-c-k-c0x00ffffff-no-rj
UCGbn8Ek1nzimFkTXZyTWfLA,DDPmeetings,1235702,,0.85,11400,457.815730,457.815730,1408699,504.366825857,126.898765506,360.311414392,306.264702233,53.763780,2013-04-09T00:00:00.0000000Z,2021-09-11T00:00:00.0000000Z,R,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLR57h4nBessIUhHn4kO7A6P4SuU4ylONbDG1Cey=s88-c-k-c0x00ffffff-no-rj
UCWlBODsI72koXcYt-TwtSOw,Spiritgrow,1807618,,0.85,15900,417.140359,417.140359,1812892,221.116677117,234.3234933,279.517369727,237.589764268,18.082609,2010-02-16T00:00:00.0000000Z,2022-01-10T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLQmN2UE9HVQvaO-J9aiFIeIKxrplCYzi40_jl6NMg=s88-c-k-c0x00ffffff-no-rj
UC2LiX7Zjukw_ssz03gjJPpg,PhilosophieKanal,6521860,,0.85,38900,1637.021181,1637.021181,6569366,341.043924262,393.986081225,989.893300248,841.409305211,31.743017,2010-12-12T00:00:00.0000000Z,2021-12-07T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLQtBG5kYFOccO8D6gibTTpYccH1a449GzwSsj_Q=s88-c-k-c0x00ffffff-no-rj
UCPxHg4192hLDpTI2w7F9rPg,Well There's Your Problem Podcast,7564763,US,1,57800,9686.741688,9686.741688,7575032,19597.342047079,19639.780757859,9371.770471464,9371.770471464,83.271028,2019-11-12T00:00:00.0000000Z,2022-01-02T00:00:00.0000000Z,L,"[
  ""SocialJustice"",
  ""Socialist""
]",Socialist,YouTube,https://yt3.ggpht.com/ytc/AKedOLSCDWxVUk1fnknZEXQ_F-tg6l30riUSeDqCNTrE=s88-c-k-c0x00ffffff-no-rj
UC3Y4j05DDAXv7vCedrOQ9FQ,Zelph On the Shelf,3412468,US,0.95,24500,1589.749571,1589.749571,3707296,5304.875526155,4620.910594908,2537.964019851,2411.065818859,27.864407,2015-08-23T00:00:00.0000000Z,2022-01-10T00:00:00.0000000Z,L,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AKedOLTA6lVFREXpkfm1nSpg5PCmlgvAZ7xpsbkC345now=s88-c-k-c0x00ffffff-no-rj
UCenxjWEkb0Sv67vejOgZ3Tg,IntelligenceSquared Debates,13458036,US,1,181000,2806.185448,2806.185448,15041154,5220.6305203,7645.283429232,3416.694789082,3416.694789082,22.790435,2007-05-11T00:00:00.0000000Z,2022-01-12T00:00:00.0000000Z,C,"[
  ""Educational""
]",Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLSxdwc9M3FP782G-UIPk36Wjk8IHRnp5Cs4q_zjvw=s88-c-k-c0x00ffffff-no-rj
UCgi5SxCqAR2TAecHNTBlQqQ,cdk007,8765872,,0.8,37100,3722.276008,3722.276008,8765960,9.313168308,5.465133672,61.199751861,48.959801489,5.662791,2006-03-04T00:00:00.0000000Z,2012-08-14T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AKedOLTTYh39jkhFEPDnZkx1FY3LVcGMnxt9iGtmKbJY=s88-c-k-c0x00ffffff-no-rj
UC4NpbPE75Cb1xkbDLWq8WuA,DEEP FAT FRIED,25752293,US,1,50400,17655.082538,17655.082538,25882351,27398.5319288,21183.209376693,12050.44044665,12050.44044665,41.485139,2018-01-08T00:00:00.0000000Z,2022-01-13T00:00:00.0000000Z,L,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AKedOLTghDEL3JDjV3_9Sv9itDWfgUO_DlL26E7ozGA7=s88-c-k-c0x00ffffff-no-rj
UCOwAf0r6kIOj8783xDye2pQ,BNO News,23820066,,0.9,17100,6971.522847,6971.522847,23800779,102.178498221,48.271451315,1171.538461538,1054.384615385,1.337886,2011-10-22T00:00:00.0000000Z,2021-02-25T00:00:00.0000000Z,R,"[
  ""Mainstream News"",
  ""PartisanRight""
]",Partisan Right,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLRqit--zDo785b4zGoCoaiPPzuoyqhJPpv_a3W_rQ=s88-c-k-c0x00ffffff-no-rj
UC6UcjqhROKEWmz7aGzees9A,WFMY News 2,17633001,US,0.85,27600,9891.627407,9891.627407,17468614,10335.433966882,6417.534509546,14384.485111663,12226.812344913,8.052077,2017-03-16T00:00:00.0000000Z,2022-01-15T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLRs5_JkjXDU6u4bSwKYZTJayEhTDkt8rhm0dWiBeA=s88-c-k-c0x00ffffff-no-rj
UCAyrKoW31y5UcsRjh2ItvxQ,In Pursuit of Truth,43408901,,1,242000,45445.748702,45445.748702,43764256,179157.535209868,6830.829831038,22999.657568238,22999.657568238,26.078400,2018-02-22T12:29:29.0000000Z,2020-10-12T12:50:38.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/a/AATXAJw8d1ZlC472udiJkn5tGhsCQXsj4C0PHVNKISSabg=s88-c-k-c0xffffffff-no-rj-mo
UC7X4AR5E6d4-S1cUpyARVKQ,Sage Wanderer,4685731,,1,29400,3038.264078,3038.264078,4694118,699.073499603,182.078624474,469.492555831,469.492555831,11.882865,2017-08-25T00:00:00.0000000Z,2021-11-17T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLRn_ycI3yWL3B2Qn89BALdeksd2YWj0izQjzNd0jA=s88-c-k-c0x00ffffff-no-rj
UCinvwSeMdmuuzyMWrS0tGTg,Bill Donahue,10026083,US,0.95,72200,2871.635020,2871.635020,10102412,684.576351151,525.20319273,1870.977667494,1777.428784119,46.933045,2011-10-05T21:42:44.0000000Z,2021-05-23T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQqzC_j-UoVE-0VXsmauQIa0zTtGMjlCFUWeQp9Sg=s88-c-k-c0x00ffffff-no-rj
UC9v4NE4NOJrNaY6vLjKA0oQ,USYOUME,7604,US,0.8,10400,126.563218,126.563218,33033,34.25284269,6.541070087,41.069478908,32.855583127,15.666667,2020-07-08T00:00:00.0000000Z,2021-03-26T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLRtnV2JpYIYlH3us05zJ0OQ9ieg0LW7qoeO77u0=s88-c-k-c0x00ffffff-no-rj
UC9ctsJZ2aD1nCexfqj342NQ,Better Bachelor,107185904,US,1,358000,136620.281726,136620.281726,107656782,259559.845167782,227595.343947683,133481.021091811,133481.021091811,22.296875,2019-11-19T00:00:00.0000000Z,2022-01-15T00:00:00.0000000Z,R,"[
  ""MRA""
]",MRA,YouTube,https://yt3.ggpht.com/ytc/AKedOLSFfwFNHz4Hqs0PcZlRh2z1urAxGnlZDjHxJiTCQQ=s88-c-k-c0x00ffffff-no-rj
UCSiYkMylC3F_eQfIodMHkOw,Maximilien Robespierre,48746529,IT,1,90100,63432.858991,63432.858991,49033600,192370.644299632,186068.345157573,60636.548387097,60636.548387097,21.661043,2019-12-04T00:00:00.0000000Z,2022-01-15T00:00:00.0000000Z,L,"[
  ""PartisanLeft""
]",Partisan Left,YouTube,https://yt3.ggpht.com/ytc/AKedOLTpMy0mNFyIW_H1idYmeNL8gcCfS_9nB5nwfL6BtNE=s88-c-k-c0x00ffffff-no-rj
UCiU0g10CPxc473NQQGwis6A,Katannya Alven,1152701,GB,1,12800,1074.256744,1074.256744,1154826,65.236863375,0.4791885856,193.436724566,193.436724566,11.392308,2018-09-05T00:00:00.0000000Z,2021-08-15T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AKedOLQ1sok9uZh0fWkhfyduMhaNVBs_t7R1_blzNQfO=s88-c-k-c0x00ffffff-no-rj
UC9syGSc05ZYJYm-ARUlJE7A,Stubagful,4350807,,0.8,15900,1292.919829,1292.919829,4531684,690.088117826,681.747489826,1419.230769231,1135.384615385,10.693333,2012-05-28T00:00:00.0000000Z,2022-01-01T00:00:00.0000000Z,L,"[
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AKedOLTw06R-WN9X_VkCN0SmR7i3a19FjZiY3pN92fNsMQ=s88-c-k-c0x00ffffff-no-rj
UCiPeMgxBzzE4pcI_Q1CxGrA,Conspiracy Channel,565565,,1,16000,176.141968,176.141968,565768,8.612079975,1.459583747,21.640198511,21.640198511,39.406250,2013-03-17T00:00:00.0000000Z,2022-01-01T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLTeIdVqbwAKd66ZCzUaXVuu6iqCiDvBP_pHv31oaw=s88-c-k-c0x00ffffff-no-rj
UCW-tlIihHVO5Wte9lsz5K6Q,Alaa Al Hussein,664666,DE,0.95,14000,728.708653,728.708653,665311,9.708152756,9.708152756,271.460297767,257.887282878,13.386364,2019-02-20T00:00:00.0000000Z,2021-08-21T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLSXXz6waBOaC_yOKOU4Ft-khw1Vzs25rG5f5qaS=s88-c-k-c0x00ffffff-no-rj
UCkEhQ6zzhNuC5vna70RGdNQ,Tean Lim,6981141,SG,0.8,22400,4701.261279,4701.261279,6981373,2483.123248993,1574.549053634,3199.20471464,2559.363771712,15.570000,2017-07-17T00:00:00.0000000Z,2021-08-10T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLRS4b01Fwh8jjiuSE3Z-LTb1c35tGpx6daToq_9CA=s88-c-k-c0x00ffffff-no-rj
UCbLh-hrBpH2DGUcIy2LFmqw,theTRUman,3795933,US,0.9,30700,2572.961411,2572.961411,3867161,163.774502274,1.599870439,362.308933002,326.078039702,34.226277,2016-10-03T00:00:00.0000000Z,2020-11-14T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLRayYI2qI85UuGX81QD3Tc7lExtlKYNznbyVkvUSQ=s88-c-k-c0x00ffffff-no-rj
UCLhvidUffW8vSUclD7kfrGg,Insight SBS,23604588,,0.95,106000,6085.233187,6085.233187,23616790,920.322735802,7411.899915421,8291.526054591,7876.949751861,43.095890,2011-05-26T00:00:00.0000000Z,2022-01-09T00:00:00.0000000Z,L,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLQzlcjdf1wahAoGpnu4GQLST4zr9GJ45FGhXtrq=s88-c-k-c0x00ffffff-no-rj
UCO01ytfzgXYy4glnPJm4PPQ,Matt Walsh,91139542,US,0.95,480000,63022.075867,63022.075867,87222553,321115.868123034,159853.746700472,107363.668734491,101995.485297767,26.020208,2018-04-02T00:00:00.0000000Z,2022-01-15T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLQ9jYRirfzImUHNEzKyz4dRlzRotNKDwIPqW2LYXw=s88-c-k-c0x00ffffff-no-rj
UCgpEN1mWQxivlZ9O6GuZbOw,Mic,26606330,,1,67000,11532.832264,11532.832264,26952229,1083.57588076,1036.814809897,3194.566997519,3194.566997519,4.258993,2014-11-11T00:00:00.0000000Z,2021-04-05T00:00:00.0000000Z,L,"[
  ""MissingLinkMedia"",
  ""PartisanLeft"",
  ""SocialJustice""
]",Social Justice,Missing Link Media,https://yt3.ggpht.com/ytc/AKedOLS0du2uen9niAHA3YOIxdRppx5LQP1_3gP2ey19=s88-c-k-c0x00ffffff-no-rj
UC-p8Eaq7vTezQH_fCl2qegQ,Claudia Boleyn,4045952,GB,0.9,44100,1188.666431,1188.666431,3363926,360.443161653,326.107981707,429.347394541,386.412655087,22.375969,2014-04-17T00:00:00.0000000Z,2022-01-15T00:00:00.0000000Z,L,"[
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AKedOLTVSqxI1tMr4pdSqwEY3uWxiAebabUILa_iuPBz=s88-c-k-c0x00ffffff-no-rj
UCVGJwyvxj_jktUDZFhmX90w,messiah ofisrael,79796583,IL,1,107000,21782.950027,21782.950027,80204822,183449.368776805,89699.83937578,70236.631513648,70236.631513648,14.231944,2011-12-17T00:00:00.0000000Z,2022-01-15T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQV7InCvcdmcocAxOqtosxJ--Kwcy2YT9Mv650YNYQ=s88-c-k-c0x00ffffff-no-rj
UC7JGB6SrWxxeU33FHvffBBg,Better Bachelor The B Sides,27714,US,0.95,18700,440.201342,440.201342,262360,223.340686785,205.987753231,325.445409429,309.173138958,12.185185,2020-05-10T00:00:00.0000000Z,2021-12-27T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""MRA""
]",MRA,YouTube,https://yt3.ggpht.com/uGpjoF044QnrSbXblrhvbNlRHglLMwT-BLIGaRTEzqsDWfScDM8LSlJph_YxGhr3iDn8jpsn=s88-c-k-c0x00ffffff-no-rj
UCACRim7l0tmc5lhNnDQyUvQ,The Dallas Morning News,129248364,US,1,130000,26780.845120,26780.845120,129512167,25018.951974346,6145.115772948,39203.519851117,39203.519851117,1.824996,2008-10-16T00:00:00.0000000Z,2022-01-12T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLQ8yKCHn4JkTk3AW-UqWGt3vtG36pbvSBO7Kylgf_w=s88-c-k-c0x00ffffff-no-rj
UCi62JvN-lUn7hVL3ffofADA,Jeff P,5490066,US,1,47300,2747.475361,2747.475361,5519678,454.727194513,45.222464414,465.67369727,465.67369727,14.676230,2016-06-30T00:00:00.0000000Z,2021-12-30T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLRuKe5D7MHwFVQXVEsp_qc-LCb_LDot7nAYa67ViQ=s88-c-k-c0x00ffffff-no-rj
UCLQsltKDXbssKD_pjU4LNdQ,Light of Christ,10632869,,0.85,42600,3948.584199,3948.584199,10645383,24.638888834,0.08062639578,160.769230769,136.653846154,12.979592,2011-06-28T00:00:00.0000000Z,2018-11-14T00:00:00.0000000Z,R,"[
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/ytc/AKedOLTAE7W0z8_eIdiV-0LQ85rSlLAcs7ggwfRoO_NAIQ=s88-c-k-c0x00ffffff-no-rj
UCSqJwOfEl-supYeZ0BshPhg,Kenyanese,4386921,US,0.8,19300,3494.249204,3494.249204,4388777,89.340781578,797.006604599,922.032258065,737.625806452,56.720760,2018-02-25T00:00:00.0000000Z,2021-08-04T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLTvsrZvHxN6SOTqnyLBuPL8Wa308fhjlNgLxuLs=s88-c-k-c0x00ffffff-no-rj
UCFYW2x6hlPQsAjhzfX5F6ug,CAIRtv,11860817,,0.9,11200,2163.885445,2163.885445,11938156,1202.116435325,126.806885844,474.333746898,426.900372208,4.993797,2006-12-06T00:00:00.0000000Z,2022-01-13T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLTMAfNtY8TEDKJVJqVn5w1cxydqOGXwSVC3C0FxOQ=s88-c-k-c0x00ffffff-no-rj
UCvVWM22cApDRTuLq_9Pgekg,Boyform,408989,US,1,13300,202.731913,202.731913,409113,219.587028908,430.701958414,285.73573201,285.73573201,15.428571,2015-04-30T00:00:00.0000000Z,2020-11-07T00:00:00.0000000Z,L,"[
  ""SocialJustice"",
  ""Socialist""
]",Socialist,YouTube,https://yt3.ggpht.com/ytc/AKedOLTnLZ92FeRL9BD01wQCigOrVBzHWaeL_-p3pOSBsA=s88-c-k-c0x00ffffff-no-rj
UCHNjjTmY4P5T5tEvszKpShg,Scriptural Maturity,4058310,US,1,26000,930.655961,930.655961,4027879,51.407622779,9.591550041,58.215880893,58.215880893,44.528226,2010-03-04T00:00:00.0000000Z,2022-01-08T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQZh6MdV0MJG-RMUDmGM0hp5br08-RLpVGUL3V2ng=s88-c-k-c0x00ffffff-no-rj
